branch,order_id,order_dt,category,menu,sweet_level,qty,price,cost,trans_type,payment,gender,membership,time_of_day,is_holiday,is_weekend,order_wait_time,order_wait_time_cat
alpha,alpha22-006920,2022-02-22 11:02:00,coffee,Americano,0.5,1,45,25,delivery,credit card,F,True,noon,False,False,2.8407270613588023,short
alpha,alpha22-006920,2022-02-22 11:02:00,tea,Yuzu Tea,0.75,1,70,30,delivery,credit card,F,True,noon,False,False,4.340727061358802,short
alpha,alpha22-006921,2022-02-22 11:07:00,bakery,Croissant,,2,85,50,to go,gift card,M,False,noon,False,False,5.385233418753664,moderate
alpha,alpha22-006921,2022-02-22 11:07:00,coffee,Latte,0.5,2,70,35,to go,gift card,M,False,noon,False,False,6.885233418753664,moderate
alpha,alpha22-006922,2022-02-22 11:17:00,bakery,Croissant,,2,85,50,to go,mobile,F,False,noon,False,False,7.152677857417647,moderate
alpha,alpha22-006923,2022-02-22 11:19:00,bakery,Muffin,,1,60,30,to go,gift card,F,True,noon,False,False,3.0012258536002108,short
alpha,alpha22-006924,2022-02-22 11:25:00,tea,Green Tea,0.75,2,65,30,eat in,credit card,M,False,noon,False,False,6.200448020169633,moderate
alpha,alpha22-006925,2022-02-22 11:28:00,bakery,Croissant,,1,85,50,delivery,credit card,F,False,noon,False,False,4.338748932478878,short
alpha,alpha22-006925,2022-02-22 11:28:00,coffee,Latte,0.75,1,70,35,delivery,credit card,F,False,noon,False,False,5.838748932478878,moderate
alpha,alpha22-006926,2022-02-22 11:28:00,coffee,Espresso,0.75,3,55,30,to go,credit card,F,True,noon,False,False,8.246818559305055,long
alpha,alpha22-006927,2022-02-22 11:30:00,coffee,Espresso,0.75,1,55,30,eat in,credit card,F,False,noon,False,False,1.6849330289571238,very short
alpha,alpha22-006928,2022-02-22 11:31:00,coffee,Iced Coffee,0.75,3,60,30,delivery,mobile,M,False,noon,False,False,7.488292995719963,moderate
alpha,alpha22-006929,2022-02-22 11:32:00,coffee,Black Coffee,0.75,1,45,20,delivery,mobile,F,False,noon,False,False,5.895052572447406,moderate
alpha,alpha22-006929,2022-02-22 11:32:00,tea,Bubble Tea,0.5,2,70,30,delivery,mobile,F,False,noon,False,False,7.395052572447406,moderate
alpha,alpha22-006930,2022-02-22 11:32:00,coffee,Iced Coffee,0.75,1,60,30,eat in,credit card,F,False,noon,False,False,2.170056173751466,short
alpha,alpha22-006931,2022-02-22 11:34:00,tea,Bubble Tea,0.75,1,70,30,to go,credit card,M,False,noon,False,False,3.035835906861183,short
alpha,alpha22-006932,2022-02-22 11:36:00,coffee,Espresso,0.75,6,55,30,to go,credit card,M,False,noon,False,False,10.522095753552607,long
alpha,alpha22-006933,2022-02-22 11:40:00,smoothie,Mango Smoothie,0.25,2,90,45,eat in,credit card,F,False,noon,False,False,6.2433100470065455,moderate
alpha,alpha22-006934,2022-02-22 11:40:00,coffee,Espresso,0.75,1,55,30,to go,credit card,F,False,noon,False,False,2.329587660746331,short
alpha,alpha22-006935,2022-02-22 11:42:00,coffee,Americano,0.5,2,45,25,eat in,cash,F,False,noon,False,False,4.368986731541085,short
alpha,alpha22-006936,2022-02-22 11:46:00,smoothie,Watermelon Smoothie,0.25,1,75,40,to go,mobile,M,False,noon,False,False,3.0656255837242625,short
alpha,alpha22-006937,2022-02-22 11:50:00,coffee,Americano,0.75,1,45,25,to go,mobile,F,False,noon,False,False,7.0449002081147425,moderate
alpha,alpha22-006937,2022-02-22 11:50:00,bakery,Croissant,,1,85,50,to go,mobile,F,False,noon,False,False,8.544900208114743,long
alpha,alpha22-006938,2022-02-22 11:51:00,bakery,Donut,,2,40,15,eat in,mobile,F,False,noon,False,False,3.3329994087401964,short
alpha,alpha22-006939,2022-02-22 11:56:00,tea,Jasmine Tea,0.0,2,55,25,eat in,mobile,F,False,noon,False,False,4.764297840673881,short
alpha,alpha22-006940,2022-02-22 11:58:00,bakery,Croissant,,2,85,50,eat in,mobile,M,False,noon,False,False,3.55515761387033,short
alpha,alpha22-006940,2022-02-22 11:58:00,coffee,Espresso,0.75,2,55,30,eat in,mobile,M,False,noon,False,False,5.05515761387033,moderate
alpha,alpha22-006941,2022-02-22 12:00:00,bakery,Cheese Cake,,1,120,80,eat in,credit card,F,False,noon,False,False,3.1428072578816773,short
alpha,alpha22-006942,2022-02-22 12:00:00,bakery,Donut,,2,40,15,to go,mobile,M,False,noon,False,False,4.567653624493665,short
alpha,alpha22-006943,2022-02-22 12:00:00,coffee,Iced Coffee,0.75,1,60,30,to go,mobile,F,False,noon,False,False,5.709128333618529,moderate
alpha,alpha22-006944,2022-02-22 12:03:00,coffee,Iced Coffee,0.0,1,60,30,eat in,credit card,M,False,noon,False,False,7.474338483066088,moderate
alpha,alpha22-006945,2022-02-22 12:09:00,bakery,Cheese Cake,,3,120,80,to go,cash,F,False,noon,False,False,4.2870359433103085,short
alpha,alpha22-006946,2022-02-22 12:15:00,coffee,Black Coffee,0.25,1,45,20,eat in,credit card,M,True,noon,False,False,5.225863482075303,moderate
alpha,alpha22-006947,2022-02-22 12:17:00,tea,Green Tea,0.75,1,65,30,eat in,credit card,F,False,noon,False,False,4.217993542891252,short
alpha,alpha22-006948,2022-02-22 12:21:00,smoothie,Mango Smoothie,0.75,1,90,45,to go,mobile,F,False,noon,False,False,5.083301924836674,moderate
alpha,alpha22-006949,2022-02-22 12:21:00,coffee,Mocha Cold Brew,0.25,3,165,55,delivery,mobile,F,False,noon,False,False,7.540891651028236,moderate
alpha,alpha22-006950,2022-02-22 12:36:00,coffee,Black Coffee,0.75,1,45,20,to go,credit card,F,True,noon,False,False,5.576215602573502,moderate
alpha,alpha22-006951,2022-02-22 12:38:00,smoothie,Strawberry Smoothie,0.75,2,85,45,to go,mobile,F,False,noon,False,False,7.231121873220259,moderate
alpha,alpha22-006952,2022-02-22 12:38:00,smoothie,Watermelon Smoothie,0.75,3,75,40,delivery,credit card,F,True,noon,False,False,7.076267817049657,moderate
alpha,alpha22-006952,2022-02-22 12:38:00,bakery,Cheese Cake,,3,120,80,delivery,credit card,F,True,noon,False,False,8.576267817049658,long
alpha,alpha22-006953,2022-02-22 12:43:00,coffee,Latte,0.5,1,70,35,eat in,credit card,F,False,noon,False,False,5.717859712068311,moderate
alpha,alpha22-006953,2022-02-22 12:43:00,bakery,Donut,,1,40,15,eat in,credit card,F,False,noon,False,False,7.217859712068311,moderate
alpha,alpha22-006954,2022-02-22 12:44:00,coffee,Latte,0.0,1,70,35,eat in,credit card,M,False,noon,False,False,6.4499222823109,moderate
alpha,alpha22-006954,2022-02-22 12:44:00,bakery,Sandwich,,1,80,30,eat in,credit card,M,False,noon,False,False,7.9499222823109,moderate
alpha,alpha22-006955,2022-02-22 12:51:00,tea,Black Tea,0.75,1,45,20,to go,mobile,F,False,noon,False,False,2.9517457510625222,short
alpha,alpha22-006956,2022-02-22 12:54:00,coffee,Cappuccino,0.75,1,75,40,eat in,mobile,M,True,noon,False,False,5.305304899994167,moderate
alpha,alpha22-006957,2022-02-22 12:54:00,tea,Green Tea,0.5,1,65,30,eat in,cash,F,False,noon,False,False,3.4170352299570217,short
alpha,alpha22-006957,2022-02-22 12:54:00,bakery,Donut,,1,40,15,eat in,cash,F,False,noon,False,False,4.917035229957022,short
alpha,alpha22-006958,2022-02-22 12:57:00,smoothie,Watermelon Smoothie,0.25,2,75,40,to go,credit card,M,False,noon,False,False,5.998226525117758,moderate
alpha,alpha22-006959,2022-02-22 12:59:00,bakery,Cheese Cake,,1,120,80,eat in,mobile,M,False,noon,False,False,3.5447431631770576,short
alpha,alpha22-006960,2022-02-22 12:59:00,coffee,Iced Coffee,0.0,1,60,30,to go,mobile,M,False,noon,False,False,3.375383370995258,short
alpha,alpha22-007097,2022-02-23 11:12:00,tea,Green Tea,0.0,2,65,30,eat in,gift card,F,True,noon,False,False,8.955567407982336,long
alpha,alpha22-007098,2022-02-23 11:23:00,bakery,Cookies,,1,85,45,to go,credit card,F,False,noon,False,False,2.926019282138885,short
alpha,alpha22-007099,2022-02-23 11:33:00,coffee,Iced Coffee,0.75,1,60,30,eat in,mobile,F,True,noon,False,False,5.404269273859398,moderate
alpha,alpha22-007100,2022-02-23 11:34:00,coffee,Black Coffee,0.5,1,45,20,to go,mobile,F,False,noon,False,False,6.738213080266153,moderate
alpha,alpha22-007100,2022-02-23 11:34:00,bakery,Sandwich,,1,80,30,to go,mobile,F,False,noon,False,False,8.238213080266153,long
alpha,alpha22-007101,2022-02-23 11:35:00,bakery,Muffin,,1,60,30,delivery,mobile,M,False,noon,False,False,6.310197636547382,moderate
alpha,alpha22-007102,2022-02-23 11:37:00,coffee,Black Coffee,0.75,1,45,20,eat in,mobile,M,False,noon,False,False,3.352363298135649,short
alpha,alpha22-007103,2022-02-23 11:38:00,coffee,Americano,0.75,2,45,25,eat in,mobile,F,True,noon,False,False,7.619903973984531,moderate
alpha,alpha22-007104,2022-02-23 11:51:00,tea,Green Tea,0.75,1,65,30,to go,credit card,F,True,noon,False,False,4.532889104201386,short
alpha,alpha22-007105,2022-02-23 11:55:00,tea,Bubble Tea,0.75,2,70,30,delivery,mobile,F,False,noon,False,False,1.894774005015731,very short
alpha,alpha22-007106,2022-02-23 11:55:00,coffee,Americano,0.75,1,45,25,eat in,mobile,M,True,noon,False,False,4.726792267620715,short
alpha,alpha22-007106,2022-02-23 11:55:00,bakery,Sandwich,,1,80,30,eat in,mobile,M,True,noon,False,False,6.226792267620715,moderate
alpha,alpha22-007107,2022-02-23 11:56:00,smoothie,Kiwi Smoothie,1.0,3,90,50,delivery,credit card,F,False,noon,False,False,3.9293647486434278,short
alpha,alpha22-007107,2022-02-23 11:56:00,tea,Yuzu Tea,0.75,2,70,30,delivery,credit card,F,False,noon,False,False,3.9293647486434278,short
alpha,alpha22-007108,2022-02-23 11:57:00,coffee,Americano,0.75,1,45,25,to go,mobile,F,False,noon,False,False,1.91430475318802,very short
alpha,alpha22-007109,2022-02-23 12:08:00,coffee,Iced Coffee,1.0,1,60,30,delivery,mobile,M,False,noon,False,False,3.6892445333013404,short
alpha,alpha22-007109,2022-02-23 12:08:00,tea,Black Tea,0.5,6,45,20,delivery,mobile,M,False,noon,False,False,11.189244533301341,very long
alpha,alpha22-007110,2022-02-23 12:10:00,tea,Thai Tea,0.75,2,70,30,eat in,mobile,F,False,noon,False,False,3.183651243362733,short
alpha,alpha22-007111,2022-02-23 12:12:00,smoothie,Watermelon Smoothie,0.0,1,75,40,to go,cash,F,False,noon,False,False,5.921896587410256,moderate
alpha,alpha22-007112,2022-02-23 12:15:00,bakery,Sandwich,,1,80,30,eat in,mobile,F,False,noon,False,False,2.342506733310527,short
alpha,alpha22-007112,2022-02-23 12:15:00,coffee,Black Coffee,0.0,1,45,20,eat in,mobile,F,False,noon,False,False,3.842506733310527,short
alpha,alpha22-007113,2022-02-23 12:18:00,tea,Yuzu Tea,0.75,1,70,30,to go,cash,F,True,noon,False,False,6.820192190079096,moderate
alpha,alpha22-007114,2022-02-23 12:22:00,coffee,Latte,0.75,1,70,35,eat in,credit card,M,True,noon,False,False,7.663988553088223,moderate
alpha,alpha22-007115,2022-02-23 12:25:00,coffee,Black Coffee,0.75,1,45,20,to go,credit card,M,True,noon,False,False,2.975904632881885,short
alpha,alpha22-007116,2022-02-23 12:25:00,coffee,Mocha,1.0,3,70,35,delivery,credit card,F,False,noon,False,False,8.860504550603729,long
alpha,alpha22-007116,2022-02-23 12:25:00,coffee,Cappuccino,0.5,1,75,40,delivery,credit card,F,False,noon,False,False,8.860504550603729,long
alpha,alpha22-007117,2022-02-23 12:25:00,smoothie,Watermelon Smoothie,0.25,1,75,40,eat in,credit card,F,False,noon,False,False,5.325441865175426,moderate
alpha,alpha22-007118,2022-02-23 12:27:00,coffee,Espresso,0.0,2,55,30,eat in,mobile,F,False,noon,False,False,5.4252996528229644,moderate
alpha,alpha22-007119,2022-02-23 12:30:00,tea,Green Tea,0.75,2,65,30,delivery,mobile,M,False,noon,False,False,7.359326007494814,moderate
alpha,alpha22-007120,2022-02-23 12:33:00,coffee,Black Coffee,0.5,2,45,20,eat in,credit card,M,False,noon,False,False,5.256658815487665,moderate
alpha,alpha22-007121,2022-02-23 12:37:00,bakery,Croissant,,1,85,50,to go,credit card,F,False,noon,False,False,6.8689730281456765,moderate
alpha,alpha22-007122,2022-02-23 12:44:00,coffee,Classic Black Cold Brew,1.0,1,100,35,to go,credit card,F,False,noon,False,False,2.6496185989408056,short
alpha,alpha22-007123,2022-02-23 12:44:00,bakery,Sandwich,,1,80,30,to go,credit card,F,False,noon,False,False,1.9846161339484536,very short
alpha,alpha22-007124,2022-02-23 12:46:00,bakery,Sandwich,,1,80,30,to go,credit card,M,True,noon,False,False,6.463541939543985,moderate
alpha,alpha22-007125,2022-02-23 12:47:00,coffee,Mocha,0.5,2,70,35,eat in,credit card,F,False,noon,False,False,4.500615059021268,short
alpha,alpha22-007126,2022-02-23 12:48:00,bakery,Donut,,1,40,15,eat in,mobile,F,False,noon,False,False,6.10097248649057,moderate
alpha,alpha22-007127,2022-02-23 12:53:00,coffee,Iced Coffee,0.75,1,60,30,to go,credit card,M,True,noon,False,False,6.37276672426601,moderate
alpha,alpha22-007127,2022-02-23 12:53:00,bakery,Croissant,,1,85,50,to go,credit card,M,True,noon,False,False,7.87276672426601,moderate
alpha,alpha22-007128,2022-02-23 12:58:00,coffee,Iced Coffee,0.25,2,60,30,to go,credit card,F,False,noon,False,False,5.937545205609082,moderate
alpha,alpha22-007232,2022-02-24 11:05:00,tea,Bubble Tea,0.75,1,70,30,eat in,mobile,M,False,noon,False,False,6.230838655290716,moderate
alpha,alpha22-007233,2022-02-24 11:12:00,tea,Green Tea,0.5,1,65,30,delivery,mobile,M,True,noon,False,False,6.0320054098539195,moderate
alpha,alpha22-007233,2022-02-24 11:12:00,bakery,Cheese Cake,,1,120,80,delivery,mobile,M,True,noon,False,False,7.5320054098539195,moderate
alpha,alpha22-007234,2022-02-24 11:12:00,bakery,Sandwich,,1,80,30,eat in,mobile,M,False,noon,False,False,3.5988641405708295,short
alpha,alpha22-007235,2022-02-24 11:21:00,coffee,Espresso,1.0,4,55,30,to go,mobile,M,False,noon,False,False,8.167752806133358,long
alpha,alpha22-007236,2022-02-24 11:23:00,bakery,Muffin,,1,60,30,eat in,mobile,F,False,noon,False,False,5.386920346796725,moderate
alpha,alpha22-007237,2022-02-24 11:28:00,coffee,Espresso,0.25,2,55,30,to go,credit card,M,False,noon,False,False,3.998292156093716,short
alpha,alpha22-007238,2022-02-24 11:29:00,tea,Green Tea,0.75,1,65,30,eat in,credit card,M,False,noon,False,False,4.923998627546692,short
alpha,alpha22-007238,2022-02-24 11:29:00,bakery,Croissant,,1,85,50,eat in,credit card,M,False,noon,False,False,6.423998627546692,moderate
alpha,alpha22-007239,2022-02-24 11:31:00,tea,Bubble Tea,0.75,2,70,30,to go,mobile,F,True,noon,False,False,5.4093935140867195,moderate
alpha,alpha22-007240,2022-02-24 11:40:00,coffee,Americano,0.75,1,45,25,eat in,mobile,M,False,noon,False,False,6.662540146909885,moderate
alpha,alpha22-007241,2022-02-24 11:41:00,coffee,Americano,0.25,2,45,25,delivery,credit card,F,True,noon,False,False,4.158777050850086,short
alpha,alpha22-007241,2022-02-24 11:41:00,smoothie,Watermelon Smoothie,1.0,2,75,40,delivery,credit card,F,True,noon,False,False,5.658777050850086,moderate
alpha,alpha22-007242,2022-02-24 11:43:00,tea,Green Tea,0.25,1,65,30,to go,mobile,F,False,noon,False,False,5.840547562711226,moderate
alpha,alpha22-007243,2022-02-24 11:48:00,coffee,Iced Coffee,0.0,2,60,30,to go,mobile,F,False,noon,False,False,5.448847619051973,moderate
alpha,alpha22-007243,2022-02-24 11:48:00,bakery,Donut,,2,40,15,to go,mobile,F,False,noon,False,False,6.948847619051973,moderate
alpha,alpha22-007244,2022-02-24 11:49:00,coffee,Latte,0.0,1,70,35,delivery,credit card,F,False,noon,False,False,3.455805468532042,short
alpha,alpha22-007244,2022-02-24 11:49:00,tea,Yuzu Tea,0.25,3,70,30,delivery,credit card,F,False,noon,False,False,6.455805468532041,moderate
alpha,alpha22-007245,2022-02-24 11:49:00,coffee,Iced Coffee,0.0,1,60,30,to go,credit card,M,True,noon,False,False,3.227205238087394,short
alpha,alpha22-007246,2022-02-24 11:51:00,coffee,Iced Coffee,0.75,1,60,30,to go,mobile,M,False,noon,False,False,6.717783391428589,moderate
alpha,alpha22-007247,2022-02-24 11:58:00,bakery,Cookies,,1,85,45,to go,credit card,F,True,noon,False,False,5.673871385170507,moderate
alpha,alpha22-007247,2022-02-24 11:58:00,coffee,Espresso,0.75,1,55,30,to go,credit card,F,True,noon,False,False,7.173871385170507,moderate
alpha,alpha22-007248,2022-02-24 11:59:00,coffee,Black Coffee,0.75,2,45,20,delivery,credit card,M,True,noon,False,False,4.100101540102328,short
alpha,alpha22-007249,2022-02-24 12:01:00,coffee,Latte,0.5,1,70,35,delivery,credit card,F,False,noon,False,False,3.568124653352235,short
alpha,alpha22-007249,2022-02-24 12:01:00,smoothie,Strawberry Smoothie,0.5,2,85,45,delivery,credit card,F,False,noon,False,False,5.0681246533522355,moderate
alpha,alpha22-007250,2022-02-24 12:04:00,smoothie,Watermelon Smoothie,0.0,1,75,40,eat in,cash,F,False,noon,False,False,3.8798369642031467,short
alpha,alpha22-007251,2022-02-24 12:07:00,coffee,Iced Coffee,0.5,2,60,30,to go,cash,F,False,noon,False,False,6.325532326632354,moderate
alpha,alpha22-007252,2022-02-24 12:11:00,tea,Thai Tea,0.25,2,70,30,eat in,mobile,F,False,noon,False,False,5.839415213062101,moderate
alpha,alpha22-007253,2022-02-24 12:11:00,tea,Yuzu Tea,0.5,2,70,30,eat in,credit card,F,False,noon,False,False,4.0290501066719235,short
alpha,alpha22-007254,2022-02-24 12:23:00,tea,Green Tea,0.5,1,65,30,to go,mobile,F,False,noon,False,False,2.5277175864452945,short
alpha,alpha22-007255,2022-02-24 12:31:00,coffee,Americano,0.25,1,45,25,to go,credit card,F,False,noon,False,False,4.490239193362029,short
alpha,alpha22-007256,2022-02-24 12:33:00,coffee,Classic Black Cold Brew,0.75,1,100,35,to go,credit card,M,False,noon,False,False,6.128625749791429,moderate
alpha,alpha22-007257,2022-02-24 12:35:00,coffee,Iced Coffee,0.75,1,60,30,eat in,credit card,F,False,noon,False,False,10.097337141232828,long
alpha,alpha22-007257,2022-02-24 12:35:00,bakery,Sandwich,,1,80,30,eat in,credit card,F,False,noon,False,False,11.597337141232828,very long
alpha,alpha22-007258,2022-02-24 12:36:00,tea,Bubble Tea,0.5,2,70,30,to go,mobile,M,False,noon,False,False,4.6111729884272075,short
alpha,alpha22-007259,2022-02-24 12:40:00,coffee,Americano,0.25,1,45,25,to go,cash,M,False,noon,False,False,6.213341182662969,moderate
alpha,alpha22-007259,2022-02-24 12:40:00,bakery,Sandwich,,1,80,30,to go,cash,M,False,noon,False,False,7.713341182662969,moderate
alpha,alpha22-007260,2022-02-24 12:42:00,coffee,Americano,0.75,1,45,25,to go,mobile,M,False,noon,False,False,2.7926221248466345,short
alpha,alpha22-007261,2022-02-24 12:59:00,tea,Green Tea,0.25,3,65,30,to go,credit card,F,False,noon,False,False,7.828750436810702,moderate
alpha,alpha22-007261,2022-02-24 12:59:00,bakery,Croissant,,3,85,50,to go,credit card,F,False,noon,False,False,9.3287504368107,long
alpha,alpha22-007391,2022-02-25 11:07:00,coffee,Black Coffee,0.75,1,45,20,to go,gift card,F,False,noon,False,False,6.156804360430009,moderate
alpha,alpha22-007392,2022-02-25 11:08:00,coffee,Americano,0.5,1,45,25,eat in,mobile,F,True,noon,False,False,3.7717448149717487,short
alpha,alpha22-007393,2022-02-25 11:13:00,smoothie,Kiwi Smoothie,1.0,4,90,50,to go,credit card,F,True,noon,False,False,6.5310593309386,moderate
alpha,alpha22-007394,2022-02-25 11:15:00,smoothie,Watermelon Smoothie,0.25,4,75,40,to go,cash,F,False,noon,False,False,6.488402366328956,moderate
alpha,alpha22-007395,2022-02-25 11:20:00,coffee,Cappuccino,0.75,1,75,40,eat in,credit card,F,True,noon,False,False,4.894570727642043,short
alpha,alpha22-007396,2022-02-25 11:21:00,bakery,Sandwich,,1,80,30,delivery,mobile,M,False,noon,False,False,7.757927897353726,moderate
alpha,alpha22-007397,2022-02-25 11:32:00,coffee,Cappuccino,0.75,2,75,40,delivery,credit card,M,False,noon,False,False,4.935563099124127,short
alpha,alpha22-007398,2022-02-25 11:34:00,tea,Yuzu Tea,0.75,1,70,30,to go,credit card,F,False,noon,False,False,6.01897153028454,moderate
alpha,alpha22-007399,2022-02-25 11:44:00,tea,Thai Tea,0.75,1,70,30,to go,credit card,M,False,noon,False,False,3.9438219752806445,short
alpha,alpha22-007400,2022-02-25 11:45:00,bakery,Cookies,,1,85,45,to go,mobile,M,False,noon,False,False,1.6154643651388052,very short
alpha,alpha22-007400,2022-02-25 11:45:00,bakery,Cheese Cake,,1,120,80,to go,mobile,M,False,noon,False,False,3.115464365138805,short
alpha,alpha22-007401,2022-02-25 11:47:00,smoothie,Mango Smoothie,0.75,7,90,45,delivery,gift card,F,False,noon,False,False,11.736673551254324,very long
alpha,alpha22-007401,2022-02-25 11:47:00,coffee,Iced Coffee,0.75,4,60,30,delivery,gift card,F,False,noon,False,False,8.736673551254324,long
alpha,alpha22-007402,2022-02-25 11:53:00,coffee,Latte,0.75,1,70,35,eat in,mobile,F,False,noon,False,False,6.216616920160758,moderate
alpha,alpha22-007403,2022-02-25 11:53:00,tea,Bubble Tea,0.75,1,70,30,eat in,cash,M,False,noon,False,False,4.68414848138791,short
alpha,alpha22-007404,2022-02-25 11:55:00,bakery,Cheese Cake,,2,120,80,delivery,credit card,M,False,noon,False,False,5.283914133006628,moderate
alpha,alpha22-007404,2022-02-25 11:55:00,coffee,Latte,0.75,3,70,35,delivery,credit card,M,False,noon,False,False,8.283914133006629,long
alpha,alpha22-007405,2022-02-25 12:00:00,coffee,Iced Coffee,0.25,3,60,30,to go,credit card,M,True,noon,False,False,5.449114204398182,moderate
alpha,alpha22-007406,2022-02-25 12:00:00,coffee,Black Coffee,0.5,2,45,20,eat in,credit card,F,False,noon,False,False,5.093082255776548,moderate
alpha,alpha22-007407,2022-02-25 12:06:00,coffee,Americano,0.0,2,45,25,to go,credit card,F,False,noon,False,False,4.9789746837038855,short
alpha,alpha22-007408,2022-02-25 12:07:00,tea,Black Tea,0.75,1,45,20,to go,mobile,F,True,noon,False,False,5.844610170591869,moderate
alpha,alpha22-007409,2022-02-25 12:10:00,smoothie,Watermelon Smoothie,0.75,1,75,40,eat in,credit card,M,True,noon,False,False,5.3639463982925335,moderate
alpha,alpha22-007410,2022-02-25 12:10:00,tea,Bubble Tea,0.75,2,70,30,delivery,credit card,F,True,noon,False,False,4.637704956051813,short
alpha,alpha22-007411,2022-02-25 12:11:00,bakery,Sandwich,,2,80,30,eat in,mobile,F,False,noon,False,False,4.811039076831767,short
alpha,alpha22-007411,2022-02-25 12:11:00,coffee,Mocha,0.25,2,70,35,eat in,mobile,F,False,noon,False,False,6.311039076831767,moderate
alpha,alpha22-007412,2022-02-25 12:12:00,coffee,Mocha Cold Brew,0.5,1,165,55,to go,credit card,F,False,noon,False,False,4.065523580791134,short
alpha,alpha22-007413,2022-02-25 12:13:00,tea,Thai Tea,0.75,1,70,30,delivery,credit card,F,True,noon,False,False,3.306724359456111,short
alpha,alpha22-007413,2022-02-25 12:13:00,coffee,Mocha,1.0,1,70,35,delivery,credit card,F,True,noon,False,False,4.806724359456111,short
alpha,alpha22-007414,2022-02-25 12:18:00,coffee,Espresso,0.5,1,55,30,to go,credit card,F,False,noon,False,False,5.726684249158278,moderate
alpha,alpha22-007415,2022-02-25 12:19:00,coffee,Classic Black Cold Brew,1.0,1,100,35,eat in,credit card,M,False,noon,False,False,2.9794014243393137,short
alpha,alpha22-007416,2022-02-25 12:24:00,coffee,Black Coffee,0.0,2,45,20,to go,mobile,F,False,noon,False,False,2.8407695414732244,short
alpha,alpha22-007417,2022-02-25 12:30:00,tea,Thai Tea,0.75,1,70,30,to go,mobile,M,False,noon,False,False,2.9220103841998557,short
alpha,alpha22-007418,2022-02-25 12:31:00,coffee,Iced Coffee,0.75,2,60,30,eat in,cash,F,False,noon,False,False,2.1657378012294486,short
alpha,alpha22-007419,2022-02-25 12:32:00,coffee,Iced Coffee,0.75,1,60,30,to go,credit card,F,True,noon,False,False,2.9370478719670228,short
alpha,alpha22-007420,2022-02-25 12:32:00,tea,Bubble Tea,0.0,3,70,30,delivery,mobile,F,False,noon,False,False,7.132625036011915,moderate
alpha,alpha22-007421,2022-02-25 12:33:00,tea,Green Tea,0.75,2,65,30,eat in,mobile,F,False,noon,False,False,6.053514161378018,moderate
alpha,alpha22-007422,2022-02-25 12:38:00,coffee,Iced Coffee,1.0,1,60,30,to go,credit card,M,False,noon,False,False,6.750354098029081,moderate
alpha,alpha22-007422,2022-02-25 12:38:00,bakery,Donut,,1,40,15,to go,credit card,M,False,noon,False,False,8.250354098029081,long
alpha,alpha22-007423,2022-02-25 12:40:00,bakery,Muffin,,1,60,30,to go,mobile,F,False,noon,False,False,3.814085632809669,short
alpha,alpha22-007423,2022-02-25 12:40:00,coffee,Black Coffee,0.5,1,45,20,to go,mobile,F,False,noon,False,False,5.314085632809669,moderate
alpha,alpha22-007424,2022-02-25 12:40:00,smoothie,Kiwi Smoothie,0.75,1,90,50,eat in,mobile,F,False,noon,False,False,5.890697563134368,moderate
alpha,alpha22-007425,2022-02-25 12:41:00,coffee,Mocha,0.5,1,70,35,eat in,credit card,F,False,noon,False,False,4.9494213451226345,short
alpha,alpha22-007425,2022-02-25 12:41:00,bakery,Muffin,,1,60,30,eat in,credit card,F,False,noon,False,False,6.4494213451226345,moderate
alpha,alpha22-007426,2022-02-25 12:43:00,smoothie,Watermelon Smoothie,0.75,1,75,40,to go,credit card,M,False,noon,False,False,4.783509811628642,short
alpha,alpha22-007427,2022-02-25 12:44:00,coffee,Iced Coffee,0.5,1,60,30,to go,cash,F,False,noon,False,False,1.176285226295473,very short
alpha,alpha22-007428,2022-02-25 12:45:00,tea,Yuzu Tea,0.75,1,70,30,eat in,credit card,M,True,noon,False,False,5.492740341600453,moderate
alpha,alpha22-007429,2022-02-25 12:54:00,coffee,Latte,0.0,1,70,35,delivery,mobile,M,False,noon,False,False,3.097892826245581,short
alpha,alpha22-007429,2022-02-25 12:54:00,coffee,Iced Coffee,0.5,2,60,30,delivery,mobile,M,False,noon,False,False,4.597892826245581,short
alpha,alpha22-007430,2022-02-25 12:55:00,coffee,Black Coffee,0.0,1,45,20,delivery,credit card,M,False,noon,False,False,7.233484745456138,moderate
alpha,alpha22-007431,2022-02-25 12:59:00,tea,Green Tea,0.75,1,65,30,to go,mobile,F,True,noon,False,False,4.491680723373805,short
alpha,alpha22-007431,2022-02-25 12:59:00,bakery,Croissant,,1,85,50,to go,mobile,F,True,noon,False,False,5.991680723373805,moderate
alpha,alpha22-007432,2022-02-25 12:59:00,coffee,Mocha Cold Brew,0.75,3,165,55,to go,mobile,F,False,noon,False,False,5.448157665875337,moderate
alpha,alpha22-007549,2022-02-26 11:06:00,coffee,Mocha,0.0,1,70,35,eat in,credit card,F,True,noon,False,True,4.06131498174481,short
alpha,alpha22-007550,2022-02-26 11:12:00,coffee,Classic Black Cold Brew,0.0,1,100,35,to go,credit card,F,False,noon,False,True,3.1350684191980296,short
alpha,alpha22-007550,2022-02-26 11:12:00,bakery,Donut,,1,40,15,to go,credit card,F,False,noon,False,True,4.63506841919803,short
alpha,alpha22-007551,2022-02-26 11:26:00,bakery,Sandwich,,1,80,30,eat in,gift card,F,False,noon,False,True,5.0683748512306765,moderate
